c_pc	County Name	Precinct Name	Precinct Code	Region Name	Media Market	Registered Voters	Total Voters	Turnout Percentage
MONTGOMERY_AVH	Montgomery	JEFFERSON-B	AVH	West	Dayton	1347	647	0.480326652
MONTGOMERY_AVI	Montgomery	JEFFERSON-C	AVI	West	Dayton	1198	900	0.751252087
MONTGOMERY_AVJ	Montgomery	JEFFERSON-D	AVJ	West	Dayton	801	590	0.736579276
MONTGOMERY_AVP	Montgomery	MIAMI-A	AVP	West	Dayton	1159	791	0.682484901
MONTGOMERY_AVQ	Montgomery	MIAMI-B	AVQ	West	Dayton	1433	999	0.69713887
MONTGOMERY_AVR	Montgomery	MIAMI-C	AVR	West	Dayton	1063	722	0.679209784
MONTGOMERY_AVS	Montgomery	MIAMI-D	AVS	West	Dayton	1228	714	0.581433225
MONTGOMERY_AVT	Montgomery	MIAMI-E	AVT	West	Dayton	1177	974	0.827527613
MONTGOMERY_AVU	Montgomery	MIAMI-F	AVU	West	Dayton	568	387	0.681338028
MONTGOMERY_AVV	Montgomery	MIAMI-G	AVV	West	Dayton	1012	713	0.704545455
MONTGOMERY_AVW	Montgomery	MIAMI-H	AVW	West	Dayton	1106	693	0.626582278
MONTGOMERY_AVX	Montgomery	MIAMI-I	AVX	West	Dayton	632	428	0.67721519
MONTGOMERY_AVY	Montgomery	MIAMI-J	AVY	West	Dayton	844	611	0.723933649
MONTGOMERY_AVZ	Montgomery	MIAMI-K	AVZ	West	Dayton	1339	1050	0.784167289
MONTGOMERY_AWA	Montgomery	MIAMI-L	AWA	West	Dayton	815	638	0.782822086
MONTGOMERY_AWC	Montgomery	MIAMI-N	AWC	West	Dayton	834	693	0.830935252
MONTGOMERY_AWD	Montgomery	MIAMI-O	AWD	West	Dayton	1362	1070	0.785609398
MONTGOMERY_AWE	Montgomery	MIAMI-P	AWE	West	Dayton	868	484	0.557603687
MONTGOMERY_AWF	Montgomery	MIAMI-Q	AWF	West	Dayton	1024	642	0.626953125
MONTGOMERY_AWG	Montgomery	MIAMI-R	AWG	West	Dayton	812	465	0.572660099
MONTGOMERY_AWH	Montgomery	MIAMI-S	AWH	West	Dayton	1206	966	0.800995025
MONTGOMERY_AWI	Montgomery	MIAMI-T	AWI	West	Dayton	1469	1001	0.681415929
MONTGOMERY_AWJ	Montgomery	MIAMI-M	AWJ	West	Dayton	857	597	0.696616103
MONTGOMERY_AWO	Montgomery	P/NEW LEB-A	AWO	West	Dayton	758	503	0.663588391
MONTGOMERY_AWQ	Montgomery	PERRY-A	AWQ	West	Dayton	702	572	0.814814815
MONTGOMERY_AWR	Montgomery	PERRY-B	AWR	West	Dayton	825	651	0.789090909
MONTGOMERY_AWS	Montgomery	PERRY-C	AWS	West	Dayton	857	696	0.812135356
MONTGOMERY_AWT	Montgomery	CLAYTON 1-A	AWT	West	Dayton	786	654	0.832061069
MONTGOMERY_AWU	Montgomery	CLAYTON 1-B	AWU	West	Dayton	812	679	0.836206897
MONTGOMERY_AWV	Montgomery	CLAYTON 1-C	AWV	West	Dayton	926	757	0.8174946
MONTGOMERY_AWW	Montgomery	CLAYTON 1-D	AWW	West	Dayton	764	565	0.739528796
MONTGOMERY_AWY	Montgomery	CLAYTON 2-A	AWY	West	Dayton	814	637	0.782555283
MONTGOMERY_AWZ	Montgomery	CLAYTON 2-B	AWZ	West	Dayton	1107	868	0.784101174
MONTGOMERY_AXA	Montgomery	CLAYTON 2-C	AXA	West	Dayton	1198	950	0.792988314
MONTGOMERY_AXD	Montgomery	CLAYTON 3-A	AXD	West	Dayton	902	739	0.819290466
MONTGOMERY_AXE	Montgomery	CLAYTON 3-B	AXE	West	Dayton	908	667	0.734581498
MONTGOMERY_AXF	Montgomery	CLAYTON 3-C	AXF	West	Dayton	1561	1000	0.64061499
MONTGOMERY_AXI	Montgomery	WASHINGTON-A	AXI	West	Dayton	1320	1126	0.853030303
MONTGOMERY_AXK	Montgomery	WASHINGTON-B	AXK	West	Dayton	1170	1024	0.875213675
MONTGOMERY_AXM	Montgomery	WASHINGTON-C	AXM	West	Dayton	774	604	0.780361757
MONTGOMERY_AXO	Montgomery	WASHINGTON-D	AXO	West	Dayton	1236	985	0.796925566
MONTGOMERY_AXQ	Montgomery	WASHINGTON-E	AXQ	West	Dayton	1201	1031	0.858451291
MONTGOMERY_AXS	Montgomery	WASHINGTON-F	AXS	West	Dayton	688	579	0.841569767
MONTGOMERY_AXU	Montgomery	WASHINGTON-G	AXU	West	Dayton	1353	1133	0.837398374
MONTGOMERY_AXW	Montgomery	WASHINGTON-H	AXW	West	Dayton	1299	1038	0.799076212
MONTGOMERY_AXY	Montgomery	WASHINGTON-I	AXY	West	Dayton	938	712	0.759061834
MONTGOMERY_AYA	Montgomery	WASHINGTON-J	AYA	West	Dayton	1287	968	0.752136752
MONTGOMERY_AYC	Montgomery	WASHINGTON-K	AYC	West	Dayton	1325	1104	0.833207547
MONTGOMERY_AYE	Montgomery	WASHINGTON-L	AYE	West	Dayton	1420	1042	0.733802817
MONTGOMERY_AYF	Montgomery	WASHINGTON-M	AYF	West	Dayton	988	846	0.856275304
MONTGOMERY_AYG	Montgomery	WASHINGTON-N	AYG	West	Dayton	1486	1054	0.709286676
MONTGOMERY_AYH	Montgomery	WASHINGTON-O	AYH	West	Dayton	1227	1027	0.837000815
MONTGOMERY_AYI	Montgomery	WASHINGTON-P	AYI	West	Dayton	1254	1036	0.8261563
MONTGOMERY_AYJ	Montgomery	WASHINGTON-Q	AYJ	West	Dayton	1191	864	0.725440806
MONTGOMERY_AYL	Montgomery	WASHINGTON-S	AYL	West	Dayton	1101	959	0.87102634
MONTGOMERY_AYM	Montgomery	WASHINGTON-T	AYM	West	Dayton	977	723	0.740020471
MONTGOMERY_AYN	Montgomery	WASHINGTON-U	AYN	West	Dayton	643	533	0.828926905
MONTGOMERY_AYO	Montgomery	WASHINGTON-V	AYO	West	Dayton	1138	981	0.862038664
MONTGOMERY_AYP	Montgomery	WASHINGTON-W	AYP	West	Dayton	771	589	0.763942931
MONTGOMERY_AYQ	Montgomery	WASHINGTON-X	AYQ	West	Dayton	810	671	0.828395062
MONTGOMERY_AYS	Montgomery	WASHINGTON-R	AYS	West	Dayton	1138	954	0.83831283
MONTGOMERY_AYZ	Montgomery	DAYTON 2-D	AYZ	West	Dayton	965	424	0.439378238
MONTGOMERY_AZG	Montgomery	DAYTON 23-A	AZG	West	Dayton	1086	660	0.607734807
MORGAN_AAA	Morgan	PRECINCT EAST BLOOM TOWNSHIP	AAA	Central	Columbus	493	380	0.770791075
MORGAN_AAB	Morgan	PRECINCT W.BLOOM/DEERFIELD	AAB	Central	Columbus	644	484	0.751552795
MORGAN_AAC	Morgan	PRECINCT BRISTOL/MANCHESTER	AAC	Central	Columbus	244	166	0.680327869
MORGAN_AAD	Morgan	PRECINCT CENTER TOWNSHIP	AAD	Central	Columbus	422	325	0.77014218
MORGAN_AAF	Morgan	PRECINCT HOMER/UNION	AAF	Central	Columbus	989	735	0.743174924
MORGAN_AAI	Morgan	PRECINCT MALTA	AAI	Central	Columbus	1094	820	0.749542962
MORGAN_AAL	Morgan	PRECINCT CHESTERHILL/MARION	AAL	Central	Columbus	696	487	0.699712644
MORGAN_AAN	Morgan	PRECINCT MEIGSVILLE TOWNSHIP	AAN	Central	Columbus	627	518	0.8261563
MORGAN_AAP	Morgan	PRECINCT MCCONN A/MORGAN	AAP	Central	Columbus	890	622	0.698876404
MORGAN_AAQ	Morgan	PRECINCT MCCONN B/MCCONN C	AAQ	Central	Columbus	678	471	0.694690265
MORGAN_AAS	Morgan	PRECINCT PENN TOWNSHIP	AAS	Central	Columbus	419	327	0.780429594
MORGAN_AAU	Morgan	PRECINCT STOCKPORT/WINDSOR	AAU	Central	Columbus	1238	863	0.697092084
MORGAN_AAW	Morgan	PRECINCT YORK TOWNSHIP	AAW	Central	Columbus	571	409	0.716287215
MORROW_AAA	Morrow	BENNINGTON TWP EAST	AAA	Central	Columbus	995	701	0.704522613
MORROW_AAC	Morrow	BENNINGTON TWP WEST	AAC	Central	Columbus	1282	831	0.648205928
MORROW_AAD	Morrow	CANAAN TWP	AAD	Central	Columbus	690	488	0.707246377
MORROW_AAE	Morrow	CARDINGTON TWP	AAE	Central	Columbus	809	586	0.724351051
MORROW_AAF	Morrow	CARDINGTON VILLAGE E	AAF	Central	Columbus	705	412	0.584397163
MORROW_AAG	Morrow	CARDINGTON VILLAGE W	AAG	Central	Columbus	628	362	0.576433121
MORROW_AAH	Morrow	CHESTER TWP EAST	AAH	Central	Columbus	747	511	0.684069612
MORROW_AAI	Morrow	CHESTER TWP WEST	AAI	Central	Columbus	634	411	0.648264984
MORROW_AAJ	Morrow	CONGRESS TWP EAST	AAJ	Central	Columbus	891	659	0.739618406
MORROW_AAK	Morrow	CONGRESS TWP WEST	AAK	Central	Columbus	1171	856	0.730999146
MORROW_AAL	Morrow	FRANKLIN TWP	AAL	Central	Columbus	1176	797	0.677721088
MORROW_AAM	Morrow	EDISON VILLAGE	AAM	Central	Columbus	296	201	0.679054054
MORROW_AAN	Morrow	GILEAD TWP NE	AAN	Central	Columbus	481	342	0.711018711
MORROW_AAO	Morrow	GILEAD TWP SE	AAO	Central	Columbus	579	425	0.73402418
MORROW_AAP	Morrow	GILEAD TWP W	AAP	Central	Columbus	562	418	0.743772242
MORROW_AAQ	Morrow	MT GILEAD VILLAGE E	AAQ	Central	Columbus	506	324	0.640316206
MORROW_AAR	Morrow	MT GILEAD VILLAGE N	AAR	Central	Columbus	688	414	0.601744186
MORROW_AAS	Morrow	MT GILEAD VILLAGE NW	AAS	Central	Columbus	820	490	0.597560976
MORROW_AAT	Morrow	MT GILEAD VILLAGE SW	AAT	Central	Columbus	561	313	0.557932264
MORROW_AAV	Morrow	HARMONY TWP N	AAV	Central	Columbus	783	526	0.671775223
MORROW_AAW	Morrow	LINCOLN TWP E	AAW	Central	Columbus	622	393	0.631832797
MORROW_AAX	Morrow	LINCOLN TWP W	AAX	Central	Columbus	820	552	0.673170732
MORROW_AAY	Morrow	N BLOOMFIELD TWP E	AAY	Central	Columbus	739	529	0.715832206
MORROW_AAZ	Morrow	N BLOOMFIELD TWP W	AAZ	Central	Columbus	606	418	0.689768977
MORROW_ABA	Morrow	PERRY TWP N	ABA	Central	Columbus	554	378	0.682310469
MORROW_ABB	Morrow	PERRY TWP S	ABB	Central	Columbus	377	261	0.692307692
MORROW_ABC	Morrow	PERU TWP	ABC	Central	Columbus	1131	752	0.66489832
MORROW_ABD	Morrow	S BLOOMFIELD TWP E	ABD	Central	Columbus	662	498	0.752265861
MORROW_ABE	Morrow	S BLOOMFIELD TWP W	ABE	Central	Columbus	607	448	0.738056013
MORROW_ABF	Morrow	TROY TWP	ABF	Central	Columbus	862	596	0.691415313
MORROW_ABH	Morrow	WASHINGTON TWP	ABH	Central	Columbus	933	607	0.650589496
MORROW_ABI	Morrow	WESTFIELD TWP	ABI	Central	Columbus	842	612	0.726840855
MORROW_ABJ	Morrow	HARMONY TWP S	ABJ	Central	Columbus	1101	709	0.643960036
MUSKINGUM_AAA	Muskingum	PRECINCT ZANESVILLE 1-A	AAA	Central	Zanesville	1020	475	0.465686275
MUSKINGUM_AAB	Muskingum	PRECINCT ZANESVILLE 1-B	AAB	Central	Zanesville	1169	587	0.50213858
MUSKINGUM_AAE	Muskingum	PRECINCT ZANESVILLE 2-A	AAE	Central	Zanesville	1166	751	0.644082333
MUSKINGUM_AAF	Muskingum	PRECINCT ZANESVILLE 2-B	AAF	Central	Zanesville	1146	499	0.435427574
MUSKINGUM_AAI	Muskingum	PRECINCT ZANESVILLE 3-A	AAI	Central	Zanesville	1102	549	0.498185118
MUSKINGUM_AAJ	Muskingum	PRECINCT ZANESVILLE 3-B	AAJ	Central	Zanesville	1156	471	0.407439446
MUSKINGUM_AAL	Muskingum	PRECINCT ZANESVILLE 4-A	AAL	Central	Zanesville	1239	571	0.460855529
MUSKINGUM_AAN	Muskingum	PRECINCT ZANESVILLE 4-B	AAN	Central	Zanesville	1175	727	0.618723404
MUSKINGUM_AAO	Muskingum	PRECINCT ZANESVILLE 5-A	AAO	Central	Zanesville	929	681	0.733046286
MUSKINGUM_AAQ	Muskingum	PRECINCT ZANESVILLE 5-B	AAQ	Central	Zanesville	822	427	0.51946472
MUSKINGUM_AAS	Muskingum	PRECINCT ZANESVILLE 6-A	AAS	Central	Zanesville	858	575	0.67016317
MUSKINGUM_AAT	Muskingum	PRECINCT ZANESVILLE 6-B	AAT	Central	Zanesville	921	676	0.733984799
MUSKINGUM_AAU	Muskingum	PRECINCT ZANESVILLE 6-C	AAU	Central	Zanesville	924	598	0.647186147
MUSKINGUM_AAX	Muskingum	PRECINCT ADAMS	AAX	Central	Zanesville	248	181	0.72983871
MUSKINGUM_AAY	Muskingum	PRECINCT BLUE ROCK	AAY	Central	Zanesville	442	329	0.744343891
MUSKINGUM_AAZ	Muskingum	PRECINCT BRUSH CREEK	AAZ	Central	Zanesville	789	499	0.632446134
MUSKINGUM_ABB	Muskingum	PRECINCT CASS	ABB	Central	Zanesville	1066	778	0.729831144
MUSKINGUM_ABC	Muskingum	PRECINCT CLAY	ABC	Central	Zanesville	560	368	0.657142857
MUSKINGUM_ABD	Muskingum	PRECINCT FALLS A	ABD	Central	Zanesville	740	607	0.82027027
MUSKINGUM_ABE	Muskingum	PRECINCT FALLS B	ABE	Central	Zanesville	940	752	0.8
MUSKINGUM_ABF	Muskingum	PRECINCT FALLS C	ABF	Central	Zanesville	656	431	0.657012195
MUSKINGUM_ABG	Muskingum	PRECINCT FALLS D	ABG	Central	Zanesville	1170	932	0.796581197
MUSKINGUM_ABH	Muskingum	PRECINCT FALLS E	ABH	Central	Zanesville	870	722	0.829885057
MUSKINGUM_ABJ	Muskingum	PRECINCT FALLS G	ABJ	Central	Zanesville	566	417	0.736749117
MUSKINGUM_ABL	Muskingum	PRECINCT FALLS F	ABL	Central	Zanesville	634	499	0.787066246
MUSKINGUM_ABM	Muskingum	PRECINCT FALLS H	ABM	Central	Zanesville	488	396	0.81147541
MUSKINGUM_ABN	Muskingum	PRECINCT HARRISON	ABN	Central	Zanesville	933	674	0.722400857
MUSKINGUM_ABP	Muskingum	PRECINCT HIGHLAND	ABP	Central	Zanesville	565	462	0.817699115
MUSKINGUM_ABQ	Muskingum	PRECINCT HOPEWELL A	ABQ	Central	Zanesville	625	480	0.768
MUSKINGUM_ABR	Muskingum	PRECINCT HOPEWELL B	ABR	Central	Zanesville	720	532	0.738888889
MUSKINGUM_ABS	Muskingum	PRECINCT HOPEWELL C	ABS	Central	Zanesville	719	587	0.816411683
MUSKINGUM_ABT	Muskingum	PRECINCT FRAZEYSBURG	ABT	Central	Zanesville	803	525	0.653798257
MUSKINGUM_ABU	Muskingum	PRECINCT JACKSON	ABU	Central	Zanesville	712	551	0.773876404
MUSKINGUM_ABV	Muskingum	PRECINCT DRESDEN NORTH	ABV	Central	Zanesville	610	430	0.704918033
MUSKINGUM_ABW	Muskingum	PRECINCT DRESDEN SOUTH	ABW	Central	Zanesville	544	398	0.731617647
MUSKINGUM_ABX	Muskingum	PRECINCT LICKING A	ABX	Central	Zanesville	782	625	0.799232737
MUSKINGUM_ABY	Muskingum	PRECINCT LICKING B	ABY	Central	Zanesville	848	633	0.746462264
MUSKINGUM_ABZ	Muskingum	PRECINCT MADISON	ABZ	Central	Zanesville	276	199	0.721014493
MUSKINGUM_ACA	Muskingum	PRECINCT MEIGS	ACA	Central	Zanesville	123	101	0.821138211
MUSKINGUM_ACB	Muskingum	PRECINCT MONROE	ACB	Central	Zanesville	282	211	0.74822695
MUSKINGUM_ACC	Muskingum	PRECINCT MUSKINGUM A	ACC	Central	Zanesville	1072	800	0.746268657
MUSKINGUM_ACD	Muskingum	PRECINCT MUSKINGUM B	ACD	Central	Zanesville	1059	758	0.715769594
MUSKINGUM_ACE	Muskingum	PRECINCT MUSKINGUM C	ACE	Central	Zanesville	1021	776	0.760039177
MUSKINGUM_ACF	Muskingum	PRECINCT FULTONHAM	ACF	Central	Zanesville	618	394	0.637540453
MUSKINGUM_ACG	Muskingum	PRECINCT IRONSPOT	ACG	Central	Zanesville	322	223	0.692546584
MUSKINGUM_ACH	Muskingum	PRECINCT MOXAHALA	ACH	Central	Zanesville	796	533	0.66959799
MUSKINGUM_ACI	Muskingum	PRECINCT ROLLING PLAINS	ACI	Central	Zanesville	841	612	0.727705113
MUSKINGUM_ACJ	Muskingum	PRECINCT WHITE COTTAGE	ACJ	Central	Zanesville	754	569	0.75464191
MUSKINGUM_ACK	Muskingum	PRECINCT PERRY NORTH	ACK	Central	Zanesville	709	557	0.78561354
MUSKINGUM_ACL	Muskingum	PRECINCT PERRY SOUTH	ACL	Central	Zanesville	1094	864	0.78976234
MUSKINGUM_ACM	Muskingum	PRECINCT RICH HILL	ACM	Central	Zanesville	336	284	0.845238095
MUSKINGUM_ACN	Muskingum	PRECINCT SALEM	ACN	Central	Zanesville	562	428	0.761565836
MUSKINGUM_ACO	Muskingum	PRECINCT SALT CREEK	ACO	Central	Zanesville	697	558	0.800573888
MUSKINGUM_ACP	Muskingum	PRECINCT SPRINGFIELD A	ACP	Central	Zanesville	731	550	0.752393981
MUSKINGUM_ACQ	Muskingum	PRECINCT SPRINGFIELD B	ACQ	Central	Zanesville	1110	816	0.735135135
MUSKINGUM_ACR	Muskingum	PRECINCT SPRINGFIELD C	ACR	Central	Zanesville	490	378	0.771428571
MUSKINGUM_ACT	Muskingum	PRECINCT SOUTH ZANESVILLE	ACT	Central	Zanesville	1051	636	0.605137964
MUSKINGUM_ACV	Muskingum	PRECINCT NORWICH	ACV	Central	Zanesville	743	604	0.812920592
MUSKINGUM_ACW	Muskingum	PRECINCT UNION	ACW	Central	Zanesville	485	393	0.810309278
MUSKINGUM_ACX	Muskingum	PRECINCT NEW CONCORD	ACX	Central	Zanesville	1040	768	0.738461538
MUSKINGUM_ACZ	Muskingum	PRECINCT WASHINGTON A	ACZ	Central	Zanesville	828	627	0.757246377
MUSKINGUM_ADA	Muskingum	PRECINCT WASHINGTON B	ADA	Central	Zanesville	743	564	0.759084791
MUSKINGUM_ADB	Muskingum	PRECINCT WASHINGTON C	ADB	Central	Zanesville	956	654	0.684100418
MUSKINGUM_ADD	Muskingum	PRECINCT DUNCAN FALLS	ADD	Central	Zanesville	872	680	0.779816514
MUSKINGUM_ADE	Muskingum	PRECINCT WAYNE A	ADE	Central	Zanesville	615	410	0.666666667
MUSKINGUM_ADF	Muskingum	PRECINCT WAYNE B	ADF	Central	Zanesville	860	726	0.844186047
MUSKINGUM_ADG	Muskingum	PRECINCT WAYNE C	ADG	Central	Zanesville	881	711	0.807037457
MUSKINGUM_ADH	Muskingum	PRECINCT ZANESVILLE 5-C	ADH	Central	Zanesville	1301	929	0.714066103
NOBLE_AAA	Noble	BEAVER	AAA	Southeast	Columbus	367	273	0.74386921
NOBLE_AAB	Noble	BROOKFIELD/NOBLE	AAB	Southeast	Columbus	744	594	0.798387097
NOBLE_AAC	Noble	BUFFALO/SENECA	AAC	Southeast	Columbus	920	697	0.757608696
NOBLE_AAD	Noble	CENTER EAST/SARAHSVILLE	AAD	Southeast	Columbus	420	339	0.807142857
NOBLE_AAF	Noble	CENTER WEST	AAF	Southeast	Columbus	365	298	0.816438356
NOBLE_AAH	Noble	ELK	AAH	Southeast	Columbus	206	159	0.77184466
NOBLE_AAI	Noble	ENOCH	AAI	Southeast	Columbus	329	255	0.775075988
NOBLE_AAJ	Noble	JACKSON/DEXTER CITY 2	AAJ	Southeast	Columbus	339	242	0.713864307
NOBLE_AAK	Noble	JEFFERSON/DEXTER CITY 3	AAK	Southeast	Columbus	192	146	0.760416667
NOBLE_AAL	Noble	MARION/SUMMERFIELD	AAL	Southeast	Columbus	427	305	0.714285714
NOBLE_AAN	Noble	AVA/BELLE VALLEY	AAN	Southeast	Columbus	310	211	0.680645161
NOBLE_AAP	Noble	MAPLE HEIGHTS	AAP	Southeast	Columbus	453	342	0.754966887
NOBLE_AAR	Noble	DUDLEY	AAR	Southeast	Columbus	418	317	0.758373206
NOBLE_AAS	Noble	OLIVE/DEXTER CITY 1	AAS	Southeast	Columbus	633	474	0.748815166
NOBLE_AAT	Noble	CALDWELL ONE/TWO	AAT	Southeast	Columbus	597	481	0.805695142
NOBLE_AAV	Noble	CALDWELL THREE/FOUR	AAV	Southeast	Columbus	568	407	0.716549296
NOBLE_AAY	Noble	SHARON	AAY	Southeast	Columbus	254	184	0.724409449
NOBLE_AAZ	Noble	STOCK	AAZ	Southeast	Columbus	221	164	0.742081448
NOBLE_ABA	Noble	WAYNE	ABA	Southeast	Columbus	354	277	0.782485876
OTTAWA_AAA	Ottawa	PORT CLINTON 1A	AAA	Northwest	Toledo	1014	659	0.649901381
OTTAWA_AAD	Ottawa	PORT CLINTON 2A	AAD	Northwest	Toledo	1115	770	0.69058296
OTTAWA_AAH	Ottawa	PORT CLINTON 3A	AAH	Northwest	Toledo	978	712	0.72801636
OTTAWA_AAL	Ottawa	PORT CLINTON 4A	AAL	Northwest	Toledo	981	610	0.621814475
OTTAWA_AAM	Ottawa	ALLEN 3	AAM	Northwest	Toledo	696	557	0.800287356
OTTAWA_AAO	Ottawa	ALLEN 2	AAO	Northwest	Toledo	975	784	0.804102564
OTTAWA_AAP	Ottawa	ALLEN 4	AAP	Northwest	Toledo	894	727	0.813199105
OTTAWA_AAT	Ottawa	BAY 1 (PCS)	AAT	Northwest	Toledo	917	660	0.719738277
OTTAWA_AAU	Ottawa	BENTON 2	AAU	Northwest	Toledo	880	692	0.786363636
OTTAWA_AAW	Ottawa	BENTON 3	AAW	Northwest	Toledo	942	726	0.770700637
OTTAWA_AAY	Ottawa	CARROLL 1	AAY	Northwest	Toledo	820	673	0.820731707
OTTAWA_AAZ	Ottawa	CARROLL 2	AAZ	Northwest	Toledo	748	580	0.77540107
OTTAWA_ABB	Ottawa	CATAWBA ISLAND 1	ABB	Northwest	Toledo	557	475	0.852782765
OTTAWA_ABC	Ottawa	CATAWBA ISLAND 2	ABC	Northwest	Toledo	799	672	0.841051314
OTTAWA_ABF	Ottawa	CATAWBA ISLAND 4	ABF	Northwest	Toledo	778	655	0.841902314
OTTAWA_ABG	Ottawa	CATAWBA ISLAND 3	ABG	Northwest	Toledo	969	801	0.826625387
OTTAWA_ABH	Ottawa	CLAY 3	ABH	Northwest	Toledo	851	687	0.807285546
OTTAWA_ABL	Ottawa	CLAY 4	ABL	Northwest	Toledo	949	761	0.801896733
OTTAWA_ABO	Ottawa	CLAY 1 (GENOA)	ABO	Northwest	Toledo	848	597	0.704009434
OTTAWA_ABP	Ottawa	CLAY 2 (GENOA)	ABP	Northwest	Toledo	648	479	0.739197531
OTTAWA_ABR	Ottawa	DANBURY 5	ABR	Northwest	Toledo	943	740	0.784729586
OTTAWA_ABT	Ottawa	DANBURY 2	ABT	Northwest	Toledo	800	631	0.78875
OTTAWA_ABW	Ottawa	DANBURY 4	ABW	Northwest	Toledo	686	510	0.743440233
OTTAWA_ABX	Ottawa	DANBURY 3	ABX	Northwest	Toledo	771	594	0.770428016
OTTAWA_ACA	Ottawa	DANBURY 1 (MARBLEHEAD)	ACA	Northwest	Toledo	718	572	0.796657382
OTTAWA_ACC	Ottawa	ERIE 1	ACC	Northwest	Toledo	776	542	0.698453608
OTTAWA_ACE	Ottawa	HARRIS 3 (WOODMORE)	ACE	Northwest	Toledo	614	504	0.820846906
OTTAWA_ACG	Ottawa	HARRIS 4 (WOODMORE)	ACG	Northwest	Toledo	566	475	0.839222615
OTTAWA_ACH	Ottawa	HARRIS 1 (ELMORE)	ACH	Northwest	Toledo	934	755	0.808351178
OTTAWA_ACL	Ottawa	PORTAGE 1	ACL	Northwest	Toledo	968	689	0.71177686
OTTAWA_ACQ	Ottawa	PUT-IN-BAY 1 (PUT-IN-BAY)	ACQ	Northwest	Toledo	753	572	0.759628154
OTTAWA_ACS	Ottawa	SALEM 5	ACS	Northwest	Toledo	872	718	0.823394495
OTTAWA_ACU	Ottawa	SALEM 4	ACU	Northwest	Toledo	951	710	0.746582545
OTTAWA_ACV	Ottawa	SALEM 1 (OAK HARBOR)	ACV	Northwest	Toledo	565	458	0.810619469
OTTAWA_ACW	Ottawa	SALEM 2 (OAK HARBOR)	ACW	Northwest	Toledo	708	494	0.697740113
OTTAWA_ACY	Ottawa	SALEM 3 (OAK HARBOR)	ACY	Northwest	Toledo	622	437	0.702572347
PAULDING_AAB	Paulding	AUGLAIZE TWP	AAB	West	Ft. Wayne	918	700	0.762527233
PAULDING_AAC	Paulding	BENTON TWP	AAC	West	Ft. Wayne	698	554	0.793696275
PAULDING_AAE	Paulding	BLUE CREEK TWP	AAE	West	Ft. Wayne	468	342	0.730769231
PAULDING_AAF	Paulding	BROWN TWP	AAF	West	Ft. Wayne	1309	892	0.681436211
PAULDING_AAJ	Paulding	CARRYALL TWP	AAJ	West	Ft. Wayne	928	701	0.755387931
PAULDING_AAM	Paulding	ANTWERP VILLAGE	AAM	West	Ft. Wayne	1141	745	0.652936021
PAULDING_AAO	Paulding	CRANE TWP &amp; CECIL	AAO	West	Ft. Wayne	848	633	0.746462264
PAULDING_AAP	Paulding	EMERALD TWP	AAP	West	Ft. Wayne	544	421	0.773897059
PAULDING_AAQ	Paulding	HARRISON TWP	AAQ	West	Ft. Wayne	1026	762	0.742690058
PAULDING_AAU	Paulding	JACKSON TWP &amp; BROUGHTON	AAU	West	Ft. Wayne	674	550	0.816023739
PAULDING_AAV	Paulding	PAULDING VILLAGE 3	AAV	West	Ft. Wayne	551	392	0.711433757
PAULDING_AAX	Paulding	LATTY TWP &amp; GROVER HILL	AAX	West	Ft. Wayne	581	437	0.752151463
PAULDING_AAY	Paulding	PAULDING TWP &amp; LATTY VILLAGE	AAY	West	Ft. Wayne	849	657	0.77385159
PAULDING_ABD	Paulding	PAULDING VILLAGE 1	ABD	West	Ft. Wayne	827	600	0.725513906
PAULDING_ABE	Paulding	PAULDING VILLAGE 2	ABE	West	Ft. Wayne	881	483	0.548240636
PAULDING_ABG	Paulding	WASHINGTON TWP	ABG	West	Ft. Wayne	456	351	0.769736842
PERRY_AAA	Perry	BEARFIELD EAST/WEST	AAA	Central	Columbus	904	647	0.715707965
PERRY_AAC	Perry	REDFIELD/REHOBOTH	AAC	Central	Columbus	933	660	0.707395498
PERRY_AAF	Perry	NEW STRAITSVILLE/COAL	AAF	Central	Columbus	614	338	0.550488599
PERRY_AAG	Perry	MCLUNEY	AAG	Central	Columbus	519	371	0.714836224
PERRY_AAH	Perry	ROSEVILLE	AAH	Central	Columbus	534	301	0.563670412
PERRY_AAI	Perry	HARRISON	AAI	Central	Columbus	459	330	0.718954248
PERRY_AAK	Perry	CROOKSVILLE A/B/C/D	AAK	Central	Columbus	843	514	0.609727165
PERRY_AAL	Perry	CROOKSVILLE E/F	AAL	Central	Columbus	499	288	0.577154309
PERRY_AAM	Perry	HOPEWELL EAST/GLENFORD	AAM	Central	Columbus	666	518	0.777777778
PERRY_AAO	Perry	HOPEWELL WEST	AAO	Central	Columbus	898	701	0.780623608
PERRY_AAP	Perry	JACKSON EAST	AAP	Central	Columbus	601	442	0.735440932
PERRY_AAQ	Perry	JUNCTION CITY	AAQ	Central	Columbus	478	316	0.661087866
PERRY_AAR	Perry	JACKSON WEST	AAR	Central	Columbus	597	444	0.743718593
PERRY_AAS	Perry	MADISON	AAS	Central	Columbus	765	535	0.699346405
PERRY_AAT	Perry	MONDAY CREEK	AAT	Central	Columbus	435	315	0.724137931
PERRY_AAV	Perry	CORNING/RENDVILLE/MONROE	AAV	Central	Columbus	879	568	0.646188851
PERRY_AAX	Perry	PIKE SOUTH	AAX	Central	Columbus	539	377	0.699443414
